lat,lng,sv,date
32.777054,-105.947402,False,
32.775998,-105.947353,False,
32.775004,-105.947313,False,
32.773561,-105.947270,False,
32.771106,-105.947177,False,
32.780190,-105.948771,False,
32.780242,-105.950495,False,
32.795899,-105.945503,True,2024-04
32.795619,-105.943962,False,
32.793726,-105.942227,False,
32.826135,-105.971935,False,
32.825187,-105.970961,True,2024-04
32.824228,-105.970958,True,2024-04
32.824252,-105.966394,True,2023-06
32.824265,-105.964118,True,2023-06
32.824276,-105.962820,True,2023-06
32.826420,-105.962825,True,2024-04
32.823491,-105.962820,True,2023-06
32.828013,-105.968677,True,2024-04
32.828024,-105.966357,True,2024-04
32.828034,-105.964125,True,2024-04
32.829058,-105.962828,True,2024-04
32.829828,-105.962832,True,2024-04
32.908281,-105.976221,True,2024-04
32.908265,-105.978899,True,2024-04
32.908255,-105.980641,True,2024-04
32.910126,-105.980688,False,
32.910089,-105.983819,False,
32.910074,-105.985958,False,
32.910051,-105.988111,False,
32.910149,-105.990448,False,
32.910124,-105.992921,False,
32.910102,-105.995452,False,
32.910077,-105.997914,False,
32.911101,-105.997921,False,
32.913301,-105.997965,False,
32.915493,-105.997971,False,
32.917276,-105.998014,False,
32.919654,-105.997998,False,
32.920781,-105.998004,False,
32.921907,-105.998000,False,
32.923037,-105.997992,False,
32.925289,-105.997967,False,
32.927535,-105.997953,False,
32.928665,-105.997939,False,
32.930922,-105.997928,False,
32.933185,-105.997918,False,
32.935428,-105.997928,False,
32.936563,-105.997918,False,
32.937688,-105.997910,False,
32.938813,-105.997911,False,
32.941072,-105.997896,False,
32.943148,-105.997893,False,
32.945030,-105.997885,False,
32.946813,-105.997775,False,
32.949073,-105.997743,False,
32.950195,-105.997721,False,
32.951329,-105.997699,False,
32.952465,-105.997696,False,
32.954063,-105.997682,False,
32.954074,-105.994556,False,
32.954993,-105.993410,False,
32.957060,-105.993064,False,
32.958060,-105.992887,False,
32.958904,-105.992752,True,2021-08
32.960016,-105.992560,True,2021-08
32.960931,-105.992561,False,
32.961984,-105.992563,False,
32.962753,-105.992560,False,
32.963694,-105.992562,False,
32.964777,-105.992555,True,2024-04
32.966231,-105.992547,False,
32.967362,-105.992589,False,
32.968454,-105.992608,False,
32.969536,-105.992608,False,
32.970661,-105.992608,True,2024-04
32.970283,-105.994061,True,2024-04
32.969144,-105.995978,True,2024-04
32.972071,-105.992550,True,2024-04
32.973176,-105.992549,False,
32.974497,-105.992550,True,2024-04
32.975567,-105.992547,False,
32.976991,-105.992526,False,
32.978339,-105.992585,False,
32.979319,-105.992586,False,
32.980211,-105.992587,False,
32.982039,-105.992591,True,2024-04
32.982784,-105.992584,True,2024-04
32.984084,-105.993262,True,2024-04
32.985947,-105.994226,True,2024-04
32.987108,-105.994830,True,2024-04
32.989063,-105.995830,True,2024-04
32.991018,-105.996836,True,2024-04
32.993036,-105.997874,True,2024-04
32.994044,-105.998395,True,2024-04
32.995056,-105.998916,True,2024-04
32.996064,-105.999432,True,2024-04
32.998084,-106.000472,True,2024-04
33.000758,-106.001849,True,2024-04
33.001863,-106.002414,True,2024-04
33.002927,-106.002962,True,2024-04
33.003878,-106.006041,True,2024-04
33.003857,-106.008281,True,2024-04
33.003864,-106.010620,True,2024-04
33.003868,-106.012669,True,2024-04
33.003857,-106.015808,True,2024-04
33.003866,-106.018395,True,2024-04
33.003860,-106.019709,True,2024-04
33.003873,-106.022328,True,2024-04
33.003861,-106.024911,True,2024-04
33.003849,-106.027527,True,2024-04
33.003978,-106.027779,True,2024-04
33.004954,-106.027787,True,2024-04
33.007041,-106.027799,True,2024-04
33.008594,-106.027797,True,2024-04
33.010182,-106.027800,True,2024-04
33.011017,-106.027796,True,2024-04
33.013330,-106.027806,True,2024-04
33.014849,-106.027814,True,2024-04
33.015982,-106.027818,True,2024-04
33.017306,-106.027809,True,2024-04
33.018141,-106.027818,True,2024-04
33.019717,-106.027821,True,2024-04
33.021308,-106.027834,True,2024-04
33.022877,-106.027836,True,2024-04
33.024460,-106.027844,True,2024-04
33.025616,-106.026228,False,
33.025622,-106.023928,False,
33.025630,-106.021468,False,
33.025646,-106.019869,False,
33.023129,-106.019336,False,
33.025652,-106.016701,False,
33.025819,-106.015148,False,
33.027131,-106.027842,True,2024-04
33.028704,-106.027848,True,2024-04
33.030279,-106.027847,True,2024-04
33.030915,-106.027854,True,2024-04
33.032947,-106.027867,True,2024-04
33.033880,-106.027867,True,2024-04
33.034822,-106.027875,True,2024-04
33.035736,-106.027877,True,2024-04
33.036591,-106.027888,True,2024-04
33.037895,-106.027887,True,2021-06
33.038891,-106.027890,True,2021-06
33.039901,-106.027895,True,2021-06
33.040228,-106.027882,True,2021-06
33.042075,-106.027886,True,2021-06
33.043641,-106.027887,True,2021-06
33.044621,-106.027898,True,2021-06
33.045699,-106.027903,True,2021-06
33.046790,-106.027902,True,2021-06
33.048915,-106.027908,True,2024-04
33.050296,-106.027971,True,2024-04
33.052640,-106.028565,False,
33.053687,-106.029109,False,
33.055884,-106.030266,False,
33.058111,-106.031432,False,
33.047499,-106.033127,True,2024-04
33.047487,-106.035033,True,2024-04
33.047461,-106.037798,True,2024-04
33.047458,-106.039307,True,2024-04
33.047458,-106.042314,True,2024-04
33.047469,-106.043836,True,2024-04
33.047487,-106.046375,True,2024-04
33.047509,-106.049204,True,2024-04
33.047732,-106.049339,True,2024-04
33.047515,-106.050952,True,2024-04
33.047530,-106.053408,True,2024-04
33.048692,-106.054403,True,2024-04
33.049836,-106.054402,True,2024-04
33.047531,-106.056034,True,2024-04
33.047541,-106.059113,True,2024-04
33.045175,-106.054391,False,
33.043925,-106.054391,False,
33.043491,-106.054387,False,
33.048669,-106.045523,True,2024-04
33.050250,-106.045596,True,2024-04
33.051087,-106.045637,True,2024-04
33.051821,-106.045671,True,2024-04
33.053398,-106.045751,True,2024-04
33.054893,-106.045817,True,2024-04
33.056593,-106.045911,True,2024-04
33.057607,-106.045959,True,2024-04
33.059550,-106.045818,True,2024-04
33.061122,-106.045618,True,2024-04
33.062201,-106.045488,True,2024-04
33.063589,-106.045307,True,2021-06
33.065198,-106.045324,True,2021-06
33.065905,-106.045298,True,2021-06
33.066745,-106.045338,True,2021-06
33.067603,-106.045344,True,2021-06
33.069244,-106.045354,True,2021-06
33.069635,-106.045355,True,2021-06
33.069617,-106.047166,True,2024-04
33.069583,-106.049597,True,2024-04
33.069631,-106.052381,True,2024-04
33.068540,-106.053768,False,
33.067436,-106.053764,False,
33.066760,-106.053763,False,
33.065378,-106.053753,False,
33.071815,-106.053801,True,2024-04
33.068971,-106.049603,False,
33.071002,-106.045360,True,2024-04
33.072333,-106.045375,True,2024-04
33.073204,-106.045375,True,2024-04
33.073342,-106.045375,True,2024-04
33.074928,-106.045394,True,2024-04
33.047746,-106.036658,True,2024-04
33.049735,-106.036780,True,2024-04
33.052161,-106.036940,False,
33.054434,-106.037058,False,
33.044729,-106.036603,False,
33.043129,-106.036552,False,
33.003539,-106.029043,False,
33.003548,-106.031580,False,
33.003552,-106.033916,False,
33.003550,-106.036232,False,
33.003554,-106.038509,False,
33.003558,-106.040786,False,
33.003566,-106.043063,False,
33.004636,-106.045338,False,
33.005717,-106.045336,False,
33.006739,-106.045333,False,
33.007781,-106.045331,False,
33.008809,-106.045328,False,
33.009848,-106.045326,False,
33.010914,-106.045346,False,
33.011953,-106.045365,False,
33.014041,-106.045425,False,
33.016125,-106.045420,False,
33.018213,-106.045437,False,
33.020299,-106.045453,False,
33.022380,-106.045470,False,
33.023440,-106.045457,False,
33.024478,-106.045476,False,
33.025482,-106.045477,False,
33.025485,-106.049070,False,
33.025489,-106.051465,False,
33.025493,-106.053860,False,
33.025497,-106.056255,False,
33.025500,-106.058649,False,
33.025504,-106.061044,False,
33.025508,-106.063439,False,
33.025511,-106.065834,False,
33.025513,-106.067022,False,
33.025516,-106.069417,False,
33.025529,-106.071802,False,
33.025495,-106.074177,False,
33.025463,-106.076552,False,
33.025432,-106.078927,False,
33.026203,-106.080313,False,
33.027300,-106.080311,False,
33.028386,-106.080309,False,
33.029474,-106.080330,False,
33.030428,-106.080328,False,
33.031373,-106.080326,False,
33.032346,-106.080324,False,
33.033299,-106.080382,False,
33.034266,-106.080380,False,
33.035217,-106.080398,False,
33.036179,-106.080396,False,
33.037138,-106.080394,False,
33.038100,-106.080392,False,
33.039065,-106.080410,False,
33.040021,-106.080428,False,
33.040986,-106.080446,False,
33.041942,-106.080484,False,
33.042909,-106.080482,False,
33.043869,-106.080480,False,
33.044830,-106.080503,False,
33.045791,-106.080515,False,
33.046756,-106.080513,False,
33.047684,-106.080531,False,
33.048695,-106.080533,False,
33.049665,-106.080511,False,
33.050649,-106.080509,False,
33.051629,-106.080512,False,
33.052610,-106.080510,False,
33.053594,-106.080508,False,
33.054572,-106.080506,False,
33.055556,-106.080504,False,
33.056535,-106.080502,False,
33.057513,-106.080501,False,
33.058497,-106.080499,False,
33.059481,-106.080497,False,
33.060460,-106.080495,False,
33.062411,-106.080491,False,
33.064337,-106.080428,False,
33.066255,-106.080364,False,
33.068170,-106.080321,False,
33.070085,-106.080238,False,
33.072011,-106.080194,False,
33.073937,-106.080131,False,
33.075860,-106.080047,False,
33.076893,-106.082092,True,2024-04
33.077003,-106.085255,True,2024-04
33.077059,-106.086845,True,2024-04
33.077060,-106.089352,True,2024-04
33.077104,-106.092234,True,2024-04
33.077150,-106.095197,True,2024-04
33.077151,-106.096646,True,2024-04
33.077172,-106.099581,False,
33.077184,-106.101054,False,
33.077180,-106.103988,False,
33.077180,-106.106920,False,
33.077182,-106.108395,False,
33.077179,-106.111331,False,
33.077196,-106.112792,False,
33.077223,-106.115152,False,
33.077261,-106.118084,False,
33.077288,-106.121135,False,
33.077301,-106.122469,False,
33.077323,-106.125143,False,
33.077343,-106.127812,False,
33.077370,-106.130512,False,
33.077411,-106.133184,False,
33.076785,-106.078853,True,2024-04
33.076704,-106.076499,True,2024-04
33.076686,-106.073756,True,2009-05
33.076678,-106.071518,True,2024-04
33.076666,-106.069285,True,2024-04
33.076657,-106.067051,True,2024-04
33.076638,-106.063692,True,2024-04
33.075064,-106.062356,True,2021-07
33.073600,-106.062348,True,2021-07
33.072160,-106.062339,True,2021-07
33.070709,-106.062320,True,2021-07
33.069462,-106.062318,True,2021-07
33.068017,-106.062306,True,2021-07
33.067086,-106.062295,True,2021-07
33.066580,-106.062294,True,2021-07
33.065137,-106.062273,True,2021-07
33.063685,-106.062263,True,2021-07
33.062118,-106.062262,True,2024-04
33.062112,-106.064607,False,
33.062103,-106.067024,False,
33.063646,-106.067157,False,
33.065095,-106.067264,False,
33.065743,-106.067317,False,
33.067121,-106.067431,False,
33.067788,-106.067485,False,
33.062098,-106.068574,False,
33.062082,-106.071619,False,
33.060584,-106.063136,True,2024-04
33.059491,-106.063127,True,2024-04
33.058450,-106.063129,True,2024-04
33.058547,-106.064986,False,
33.057355,-106.063117,True,2024-04
33.054894,-106.063113,True,2024-04
33.054896,-106.065309,False,
33.076621,-106.061392,True,2024-04
33.076612,-106.059539,True,2024-04
33.076601,-106.057084,True,2024-04
33.076587,-106.054786,True,2024-04
33.076577,-106.052480,True,2024-04
33.076564,-106.050177,True,2024-04
33.076548,-106.047872,True,2024-04
33.076539,-106.045599,True,2024-04
33.077625,-106.045290,True,2021-08
33.078574,-106.045289,True,2021-08
33.079508,-106.045287,True,2021-08
33.080431,-106.045258,True,2021-08
33.081366,-106.045253,True,2021-08
33.082278,-106.045235,True,2021-08
33.083375,-106.045233,True,2021-08
33.083519,-106.048737,True,2024-04
33.083859,-106.051076,True,2024-04
33.083863,-106.052512,True,2024-04
33.084381,-106.045366,True,2024-04
33.085357,-106.045363,False,
33.086212,-106.045361,False,
33.087707,-106.045327,False,
33.088041,-106.045195,False,
33.089401,-106.045174,False,
33.090152,-106.045173,False,
33.091661,-106.045165,True,2024-04
33.091697,-106.047896,True,2024-04
33.091730,-106.050325,True,2024-04
33.091781,-106.053774,True,2024-04
33.091598,-106.054734,True,2024-04
33.091632,-106.058183,True,2024-04
33.091640,-106.059886,True,2024-04
33.091650,-106.061586,True,2024-04
33.094156,-106.062465,True,2021-07
33.095224,-106.062442,True,2021-07
33.096454,-106.062422,True,2021-07
33.097613,-106.062411,True,2021-07
33.091675,-106.065022,False,
33.091695,-106.066740,False,
33.091708,-106.069383,False,
33.091721,-106.071120,False,
33.091698,-106.074646,False,
33.091692,-106.076176,False,
33.093674,-106.077466,False,
33.093660,-106.078482,False,
33.095739,-106.079607,False,
33.097125,-106.079587,False,
33.091818,-106.078684,False,
33.090684,-106.070324,False,
33.090927,-106.051905,False,
33.091655,-106.044688,True,2024-04
33.093736,-106.044592,False,
33.094903,-106.046716,False,
33.095164,-106.047259,False,
33.096041,-106.047255,False,
33.097787,-106.047243,False,
33.098651,-106.046286,False,
33.099554,-106.045166,False,
33.100421,-106.045134,False,
33.100419,-106.043156,False,
33.101378,-106.045135,False,
33.102286,-106.045119,False,
33.103248,-106.045107,False,
33.104170,-106.045098,False,
33.105074,-106.045068,False,
33.106034,-106.045063,True,2024-04
33.108037,-106.045293,False,
33.109136,-106.045323,False,
33.110236,-106.045343,False,
33.111335,-106.045363,False,
33.112434,-106.045383,False,
33.113344,-106.045400,False,
33.114130,-106.045415,False,
33.115732,-106.045439,False,
33.117931,-106.045479,False,
33.119030,-106.045500,False,
33.120157,-106.045520,False,
33.120159,-106.043789,False,
33.121227,-106.043998,False,
33.122518,-106.044270,False,
33.123828,-106.044536,False,
33.125241,-106.044773,False,
33.127832,-106.045275,False,
33.129147,-106.045528,False,
33.130490,-106.045793,False,
33.131946,-106.046070,False,
33.133080,-106.046194,False,
33.134357,-106.046328,False,
33.135675,-106.046464,False,
33.137016,-106.046607,False,
33.138341,-106.046825,False,
33.139658,-106.047053,False,
33.140965,-106.047258,False,
33.143632,-106.047700,False,
33.144826,-106.047906,False,
33.146149,-106.048128,False,
33.147489,-106.048344,False,
33.148808,-106.048565,False,
33.150125,-106.048792,False,
33.151450,-106.049013,False,
33.152772,-106.049232,False,
33.155425,-106.049681,False,
33.157248,-106.049983,False,
33.159401,-106.050338,False,
33.160723,-106.050560,False,
33.162054,-106.050788,False,
33.163361,-106.050999,False,
33.164533,-106.051188,False,
33.165850,-106.051409,False,
33.167164,-106.051636,False,
33.168611,-106.051877,False,
33.171371,-106.052344,False,
33.172517,-106.052531,False,
33.175153,-106.052972,False,
33.177615,-106.053379,False,
33.178679,-106.053566,False,
33.179288,-106.053667,False,
33.181560,-106.054035,False,
33.182886,-106.054261,False,
33.184205,-106.054483,False,
33.185507,-106.054692,False,
33.186715,-106.054899,False,
33.189449,-106.055351,False,
33.190513,-106.055534,False,
33.192995,-106.055946,False,
33.195494,-106.056363,False,
33.196834,-106.056585,False,
33.197982,-106.056777,False,
33.199356,-106.057008,False,
33.200437,-106.057198,False,
33.202773,-106.057582,False,
33.204087,-106.057800,False,
33.205315,-106.058007,False,
33.206621,-106.058226,False,
33.209237,-106.058659,False,
33.210543,-106.058878,False,
33.210697,-106.057882,False,
33.210955,-106.056321,False,
33.211251,-106.054269,False,
33.211172,-106.052038,False,
33.211016,-106.048697,False,
33.210908,-106.046468,False,
33.210808,-106.044238,False,
33.210699,-106.042012,False,
33.213172,-106.059323,False,
33.214249,-106.059503,False,
33.215582,-106.059722,False,
33.216907,-106.059945,False,
33.218208,-106.060162,False,
33.220840,-106.060601,False,
33.222164,-106.060824,False,
33.223491,-106.061042,False,
33.224812,-106.061268,False,
33.226082,-106.061461,False,
33.227456,-106.061703,False,
33.228783,-106.061918,False,
33.230100,-106.062142,False,
33.231395,-106.062355,False,
33.232719,-106.062581,False,
33.234035,-106.062797,False,
33.236566,-106.063219,False,
33.237890,-106.063439,False,
33.239225,-106.063663,False,
33.240526,-106.063877,False,
33.241849,-106.064101,False,
33.243173,-106.064321,False,
33.244498,-106.064536,False,
33.245815,-106.064756,False,
33.247139,-106.064972,False,
33.248462,-106.065201,False,
33.249773,-106.065414,False,
33.252426,-106.065854,False,
33.254835,-106.066258,False,
33.256176,-106.066472,False,
33.258796,-106.066905,False,
33.260117,-106.067129,False,
33.261445,-106.067353,False,
33.262516,-106.067529,False,
33.263878,-106.067750,False,
33.266522,-106.068190,False,
33.267595,-106.068369,False,
33.270246,-106.068820,False,
33.271565,-106.069033,False,
33.272909,-106.069258,False,
33.274214,-106.069473,False,
33.275541,-106.069697,False,
33.276711,-106.069891,False,
33.278039,-106.070105,False,
33.279354,-106.070338,False,
33.280677,-106.070556,False,
33.281998,-106.070770,False,
33.283327,-106.070986,False,
33.284645,-106.071211,False,
33.285964,-106.071426,False,
33.288624,-106.071871,False,
33.289946,-106.072086,False,
33.291268,-106.072310,False,
33.292587,-106.072534,False,
33.293908,-106.072748,False,
33.295215,-106.072967,False,
33.296545,-106.073191,False,
33.297897,-106.073410,False,
33.299205,-106.073633,False,
33.300523,-106.073849,False,
33.301617,-106.074026,False,
33.303850,-106.074400,False,
33.306003,-106.074759,False,
33.307995,-106.075096,True,2024-04
33.309288,-106.075419,True,2024-04
33.310613,-106.075750,True,2024-04
33.311920,-106.076080,True,2024-04
33.313227,-106.076412,True,2024-04
33.315848,-106.077079,True,2024-04
33.317528,-106.077503,True,2024-04
33.318213,-106.077681,True,2024-04
33.319545,-106.078016,True,2024-04
33.320844,-106.078344,True,2024-04
33.321972,-106.078630,True,2024-04
33.323279,-106.078961,True,2024-04
33.325892,-106.079626,True,2024-04
33.327191,-106.079956,True,2024-04
33.328503,-106.080288,True,2024-04
33.329814,-106.080621,True,2024-04
33.331124,-106.080951,True,2024-04
33.333735,-106.081611,True,2024-04
33.335042,-106.081948,True,2024-04
33.336362,-106.082277,True,2024-04
33.337667,-106.082609,True,2024-04
33.338967,-106.082942,True,2024-04
33.340258,-106.083267,True,2024-04
33.341304,-106.083538,False,
33.343792,-106.083720,False,
33.344874,-106.083595,True,2024-04
33.346799,-106.083200,True,2024-04
33.347672,-106.083007,True,2024-04
33.348921,-106.082733,True,2024-04
33.350045,-106.082492,True,2024-04
33.351139,-106.082256,True,2024-04
33.353758,-106.081682,True,2024-04
33.355090,-106.081387,True,2024-04
33.356411,-106.081103,True,2024-04
33.357725,-106.080817,True,2024-04
33.358772,-106.080585,True,2024-04
33.360084,-106.080303,True,2024-04
33.361172,-106.080062,True,2024-04
33.363372,-106.079584,True,2024-04
33.364419,-106.079362,True,2024-04
33.365768,-106.079065,True,2024-04
33.367083,-106.078778,True,2024-04
33.368347,-106.078500,True,2024-04
33.369708,-106.078199,True,2024-04
33.371026,-106.077914,True,2024-04
33.373479,-106.077380,True,2024-04
33.374796,-106.077095,True,2024-04
33.375960,-106.076835,True,2024-04
33.377114,-106.076583,True,2024-04
33.378379,-106.076309,True,2024-04
33.379694,-106.076021,True,2024-04
33.381013,-106.075733,True,2024-04
33.383634,-106.075159,True,2024-04
33.384946,-106.074873,True,2024-04
33.386285,-106.074588,True,2024-04
33.387614,-106.074295,True,2024-04
33.388888,-106.074010,True,2024-04
33.322328,-106.077783,True,2024-04
33.323191,-106.075692,False,
33.323940,-106.073918,False,
33.322980,-106.073242,False,
33.321824,-106.072951,True,2024-04
33.320433,-106.072054,False,
33.318504,-106.070802,False,
33.316900,-106.069085,False,
33.316095,-106.068226,False,
33.325247,-106.073766,False,
33.326525,-106.072702,False,
33.326656,-106.071385,False,
33.326888,-106.069106,False,
33.327042,-106.067607,False,
33.327193,-106.066131,False,
33.327908,-106.064345,False,
33.328412,-106.063170,False,
33.328919,-106.061961,False,
33.329432,-106.060741,False,
33.329966,-106.059387,False,
33.330482,-106.058201,False,
33.331079,-106.056742,False,
33.331636,-106.055404,True,2024-04
33.332237,-106.053977,True,2024-04
33.332818,-106.052581,True,2024-04
33.333407,-106.051162,False,
33.334545,-106.048422,False,
33.334776,-106.046920,False,
33.335027,-106.045319,False,
33.335267,-106.043765,False,
33.335756,-106.040604,False,
33.335996,-106.039024,False,
33.336221,-106.037608,False,
33.336463,-106.036046,False,
33.336945,-106.032944,False,
33.337180,-106.031396,False,
33.337615,-106.030195,False,
33.338442,-106.027833,False,
33.338964,-106.026322,False,
33.339425,-106.025028,False,
33.339947,-106.023540,False,
33.340974,-106.020636,False,
33.341494,-106.019157,False,
33.342007,-106.017700,True,2024-04
33.342507,-106.016302,True,2024-04
33.343026,-106.014865,False,
33.343536,-106.013415,False,
33.344060,-106.011925,False,
33.344895,-106.009093,True,2017-09
33.345140,-106.008059,True,2024-04
33.345597,-106.006188,False,
33.346716,-106.003689,False,
33.347305,-106.002338,False,
33.347970,-106.000893,False,
33.348550,-105.999597,False,
33.349135,-105.998291,False,
33.349788,-105.996832,False,
33.348764,-105.996319,False,
33.347833,-105.995853,True,2024-04
33.350243,-105.995857,False,
33.350875,-105.994433,False,
33.351573,-105.992894,False,
33.352083,-105.991741,False,
33.352702,-105.990408,False,
33.353365,-105.988859,False,
33.354114,-105.987281,False,
33.354554,-105.986315,False,
33.355139,-105.985032,False,
33.355887,-105.983378,False,
33.356530,-105.981913,False,
33.357227,-105.980445,False,
33.357876,-105.979001,False,
33.359207,-105.976064,False,
33.359899,-105.974545,False,
33.360533,-105.973119,False,
33.361126,-105.971811,False,
33.361578,-105.970814,False,
33.362029,-105.969819,False,
33.362775,-105.968192,False,
33.363737,-105.966047,False,
33.364153,-105.965130,False,
33.364774,-105.963757,False,
33.365237,-105.962179,False,
33.366387,-105.961611,True,2024-04
33.367370,-105.961089,True,2024-04
33.368243,-105.960643,True,2024-04
33.369285,-105.960116,True,2024-04
33.370258,-105.959616,True,2024-04
33.371094,-105.959184,False,
33.373624,-105.959547,False,
33.374835,-105.959759,False,
33.376363,-105.959940,False,
33.377674,-105.960126,False,
33.379087,-105.960332,False,
33.380530,-105.960548,False,
33.381871,-105.960738,False,
33.383141,-105.960919,False,
33.385515,-105.962502,False,
33.386525,-105.963184,False,
33.388993,-105.964839,False,
33.390273,-105.965687,False,
33.391537,-105.966530,False,
33.392785,-105.967361,False,
33.394024,-105.968203,False,
33.395295,-105.969053,False,
33.396532,-105.969890,False,
33.399009,-105.971476,False,
33.401189,-105.973042,False,
33.402498,-105.973882,False,
33.405005,-105.975615,False,
33.406771,-105.976730,False,
33.409418,-105.978462,False,
33.410710,-105.979328,False,
33.413228,-105.981009,False,
33.414706,-105.982009,False,
33.415895,-105.982780,False,
33.417025,-105.983123,False,
33.418313,-105.983652,False,
33.420032,-105.983242,False,
33.421432,-105.983634,False,
33.422347,-105.983901,False,
33.422854,-105.984941,False,
33.424651,-105.988144,False,
33.426712,-105.989038,False,
33.428356,-105.989374,False,
33.428775,-105.989320,False,
33.366233,-105.958786,False,
33.367064,-105.956000,False,
33.367385,-105.954864,False,
33.366259,-105.953999,False,
33.336082,-106.031523,False,
33.333899,-106.031798,False,
33.332766,-106.031942,False,
33.335972,-106.030138,False,
33.335716,-106.027144,False,
33.328463,-106.057632,False,
33.318244,-106.080620,False,
33.318244,-106.083349,False,
33.318248,-106.086043,False,
33.318250,-106.088754,False,
33.318250,-106.090111,False,
33.318263,-106.092730,False,
33.318285,-106.095349,False,
33.318326,-106.097967,False,
33.318345,-106.100586,False,
33.318363,-106.101895,False,
33.318376,-106.104514,False,
33.318390,-106.107133,False,
33.318427,-106.109751,False,
33.318469,-106.112369,False,
33.318484,-106.114988,False,
33.317727,-106.115283,False,
33.178697,-106.056423,False,
33.178707,-106.057999,False,
33.178729,-106.061083,False,
33.178749,-106.064218,False,
33.178758,-106.065783,False,
33.178780,-106.068917,False,
33.178790,-106.070299,False,
33.178808,-106.073433,False,
33.178819,-106.075002,False,
33.178839,-106.078125,False,
33.178848,-106.079599,False,
33.178863,-106.082733,False,
33.178874,-106.084301,False,
33.178898,-106.087308,False,
33.178913,-106.090101,False,
33.178920,-106.091675,False,
33.178932,-106.094441,False,
33.178927,-106.097252,False,
33.178958,-106.098782,False,
33.178983,-106.101950,False,
33.178993,-106.103534,False,
33.179007,-106.105688,False,
33.179015,-106.108832,False,
33.179025,-106.110399,False,
33.179046,-106.113406,False,
33.179066,-106.115534,False,
33.179081,-106.118698,False,
33.179094,-106.120062,False,
33.179106,-106.123206,False,
33.179121,-106.124779,False,
33.179132,-106.127945,False,
33.179150,-106.130897,False,
33.179158,-106.132343,False,
33.179166,-106.135456,False,
33.179176,-106.137013,False,
33.179190,-106.140156,False,
33.179189,-106.141681,False,
33.179202,-106.144815,False,
33.179187,-106.146270,False,
33.179201,-106.149383,False,
33.179220,-106.150968,False,
33.179277,-106.154066,False,
33.179286,-106.156705,False,
33.178092,-106.157455,False,
33.177025,-106.157990,False,
33.175805,-106.158588,False,
33.173788,-106.159586,False,
33.172706,-106.160120,False,
33.171627,-106.160654,False,
33.169469,-106.161719,False,
33.168392,-106.162252,False,
33.167310,-106.162788,False,
33.166235,-106.163319,False,
33.165150,-106.163858,False,
33.164078,-106.164383,False,
33.163008,-106.164915,False,
33.161940,-106.165443,False,
33.160843,-106.165984,False,
33.159835,-106.166484,False,
33.158693,-106.167060,False,
33.157599,-106.167597,False,
33.156535,-106.168126,False,
33.155633,-106.168570,False,
33.154723,-106.169023,False,
33.153810,-106.169472,False,
33.157229,-106.170507,False,
33.159212,-106.171046,False,
33.161084,-106.171779,False,
33.162816,-106.173516,False,
33.165281,-106.175974,False,
33.167065,-106.177768,False,
33.168850,-106.179559,False,
33.170642,-106.181346,False,
33.172433,-106.183138,False,
33.174218,-106.184921,False,
33.175116,-106.185812,False,
33.176852,-106.187556,False,
33.178636,-106.189338,False,
33.180425,-106.191128,False,
33.183103,-106.193808,False,
33.184890,-106.195594,False,
33.186673,-106.197380,False,
33.188462,-106.199178,False,
33.191139,-106.201872,False,
33.192889,-106.203618,False,
33.194594,-106.205333,False,
33.196297,-106.207048,False,
33.198361,-106.209949,False,
33.200320,-106.214842,False,
33.202532,-106.219468,False,
33.204700,-106.222747,False,
33.206141,-106.224928,False,
33.208313,-106.228199,False,
33.210435,-106.231409,False,
33.212560,-106.234620,False,
33.214731,-106.237896,False,
33.216178,-106.240070,False,
33.218352,-106.243346,False,
33.220530,-106.246609,False,
33.221992,-106.248781,False,
33.224160,-106.252028,False,
33.226366,-106.255259,False,
33.227105,-106.256341,False,
33.228534,-106.258431,False,
33.230009,-106.260580,False,
33.232225,-106.263821,False,
33.234390,-106.266982,False,
33.236516,-106.270103,False,
33.237225,-106.271136,False,
33.180367,-106.152715,False,
33.181682,-106.152690,False,
33.182542,-106.152690,False,
33.183320,-106.152679,False,
33.148574,-106.047175,True,2024-04
33.148282,-106.044520,False,
33.148169,-106.041379,False,
33.149160,-106.041315,False,
33.149836,-106.041271,False,
33.151062,-106.041192,False,
33.148060,-106.038429,False,
33.148002,-106.036799,False,
33.146575,-106.035470,False,
33.146031,-106.035485,False,
33.144273,-106.035288,False,
33.143541,-106.036783,False,
33.142297,-106.036777,False,
33.141068,-106.036773,False,
33.139985,-106.036774,False,
33.138886,-106.036764,False,
33.138822,-106.032435,False,
33.138815,-106.029624,False,
33.138813,-106.028214,False,
33.149205,-106.036804,False,
33.150069,-106.036981,False,
33.151124,-106.036979,False,
33.152180,-106.036976,False,
33.153235,-106.036974,False,
33.154291,-106.036971,False,
33.155371,-106.036969,False,
33.156421,-106.036966,False,
33.157471,-106.036964,False,
33.158521,-106.036961,False,
33.159570,-106.036958,False,
33.160620,-106.036956,False,
33.161670,-106.036953,False,
33.162731,-106.036752,False,
33.163790,-106.036749,False,
33.164848,-106.036747,False,
33.165906,-106.036744,False,
33.166964,-106.036742,False,
33.168022,-106.036739,False,
33.169081,-106.036737,False,
33.169083,-106.038071,False,
33.169085,-106.039405,False,
33.171054,-106.036732,False,
33.173027,-106.036727,False,
33.173307,-106.037874,False,
33.173377,-106.040160,False,
